,Timestamp,ROV Number,Marker ID,X Meter,Y Meter,Energy,Alpha,Beta,Belief,d_f,Swarm Send,Swarm Recv,Collision Time,Sense Time
158,6.54,5,14.0,0.7198952879581152,0.16893305439330544,None,None,None,None,None,None,None,None,None
159,6.54,4,39.0,0.40209424083769635,0.6443514644351465,None,None,None,None,None,None,None,None,None
160,6.54,2,11.0,0.8261780104712042,0.6851464435146444,None,None,None,None,None,None,None,None,None
161,6.76,3,6.0,0.2832460732984293,0.4341004184100418,None,None,None,None,None,None,None,None,None
162,6.76,1,10.0,0.26230366492146595,0.111663179916318,None,None,None,None,None,None,None,None,None
163,6.76,4,39.0,0.40078534031413615,0.6333682008368201,None,None,None,None,None,None,None,None,None
164,6.76,5,14.0,0.7335078534031414,0.16736401673640167,None,None,None,None,None,None,None,None,None
165,6.76,2,11.0,0.8261780104712042,0.6851464435146444,None,None,None,None,None,None,None,None,None
166,6.99,3,6.0,0.2832460732984293,0.4341004184100418,None,None,None,None,None,None,None,None,None
167,6.99,1,10.0,0.26204188481675394,0.11192468619246862,None,None,None,None,None,None,None,None,None
168,6.99,4,39.0,0.40078534031413615,0.6213389121338913,None,None,None,None,None,None,None,None,None
169,6.99,2,11.0,0.8261780104712042,0.6851464435146444,None,None,None,None,None,None,None,None,None
170,6.99,5,14.0,0.7481675392670157,0.1655334728033473,None,None,None,None,None,None,None,None,None
171,7.22,3,6.0,0.2832460732984293,0.4341004184100418,None,None,None,None,None,None,None,None,None
172,7.22,1,10.0,0.26204188481675394,0.11192468619246862,None,None,None,None,None,None,None,None,None
173,7.22,4,39.0,0.4,0.608786610878661,None,None,None,None,None,None,None,None,None
174,7.22,5,14.0,0.7612565445026178,0.16396443514644352,None,None,None,None,None,None,None,None,None
175,7.22,2,11.0,0.8261780104712042,0.6851464435146444,None,None,None,None,None,None,None,None,None
176,7.44,3,6.0,0.2832460732984293,0.4341004184100418,None,None,None,None,None,None,None,None,None
177,7.44,1,10.0,0.2612565445026178,0.11114016736401673,None,None,None,None,None,None,None,None,None
178,7.44,4,39.0,0.4,0.5959728033472803,None,None,None,None,None,None,None,None,None
179,7.44,5,14.0,0.774869109947644,0.16265690376569036,None,None,None,None,None,None,None,None,None
180,7.44,2,11.0,0.8261780104712042,0.6851464435146444,None,None,None,None,None,None,None,None,None
181,7.44,1,10.0,0.2612565445026178,0.11114016736401673,0.556,2,5,0.89,2,1,3,197,2008
182,7.67,3,6.0,0.28219895287958113,0.41997907949790797,None,None,None,None,None,None,None,None,None
183,7.67,1,10.0,0.2557591623036649,0.100418410041841,None,None,None,None,None,None,None,None,None
184,7.67,4,39.0,0.40235602094240835,0.5904811715481172,None,None,None,None,None,None,None,None,None
185,7.67,5,14.0,0.7890052356020942,0.16056485355648537,None,None,None,None,None,None,None,None,None
186,7.67,2,11.0,0.831151832460733,0.7000523012552301,None,None,None,None,None,None,None,None,None
187,7.67,2,11.0,0.831151832460733,0.7000523012552301,5.705,3,4,0.656,2,1,3,191,2009
188,7.9,3,6.0,0.2806282722513089,0.4042887029288703,None,None,None,None,None,None,None,None,None
189,7.9,1,10.0,0.24973821989528797,0.0899581589958159,None,None,None,None,None,None,None,None,None
190,7.9,4,39.0,0.4036649214659686,0.5868200836820083,None,None,None,None,None,None,None,None,None
191,7.9,5,14.0,0.8036649214659686,0.1592573221757322,None,None,None,None,None,None,None,None,None
192,7.9,2,11.0,0.8369109947643979,0.7154811715481172,None,None,None,None,None,None,None,None,None
193,7.9,3,6.0,0.2806282722513089,0.4042887029288703,0.47,2,5,0.89,2,1,3,210,2007
194,8.12,3,6.0,0.2793193717277487,0.3891213389121339,None,None,None,None,None,None,None,None,None
195,8.12,1,10.0,0.24293193717277486,0.08080543933054393,None,None,None,None,None,None,None,None,None
196,8.12,4,39.0,0.4036649214659686,0.5821129707112971,None,None,None,None,None,None,None,None,None
197,8.12,5,14.0,0.8089005235602095,0.1589958158995816,None,None,None,None,None,None,None,None,None
198,8.34,3,6.0,0.27722513089005235,0.3742154811715481,None,None,None,None,None,None,None,None,None
199,8.34,1,10.0,0.23926701570680628,0.08289748953974896,None,None,None,None,None,None,None,None,None
200,8.34,4,39.0,0.4013089005235602,0.5792364016736402,None,None,None,None,None,None,None,None,None
201,8.34,5,14.0,0.8089005235602095,0.1589958158995816,None,None,None,None,None,None,None,None,None
202,8.34,2,11.0,0.8479057591623037,0.7463389121338913,None,None,None,None,None,None,None,None,None
203,8.57,3,6.0,0.27486910994764396,0.35930962343096234,None,None,None,None,None,None,None,None,None
204,8.57,1,10.0,0.237434554973822,0.08263598326359832,None,None,None,None,None,None,None,None,None
205,8.57,4,39.0,0.40104712041884816,0.5789748953974896,None,None,None,None,None,None,None,None,None
206,8.57,5,14.0,0.8089005235602095,0.1589958158995816,None,None,None,None,None,None,None,None,None
207,8.57,2,11.0,0.8534031413612565,0.761244769874477,None,None,None,None,None,None,None,None,None
208,8.79,3,6.0,0.2712041884816754,0.34309623430962344,None,None,None,None,None,None,None,None,None
209,8.79,1,10.0,0.24109947643979057,0.08002092050209204,None,None,None,None,None,None,None,None,None
210,8.79,4,39.0,0.40026178010471203,0.5784518828451883,None,None,None,None,None,None,None,None,None
