,Iteration,Particle,Seed,Fitness_vals,p_best_val,g_best_val,position,velocity,g_position
75,3,1,1,"[5.238517, 27.618058]",6.7310415,6.3646,[1897.4975564  4495.22384356 2728.48678329   92.89703081  272.40481028],"[5.07256610e+01 7.70019616e+02 6.83148076e-01 3.22028338e+00
 2.99644328e+00]",[2171.26044934 9759.54660684 2729.63488372  107.61405547  338.14339923]
76,3,2,1,"[4.065275, 3.749867, 3.422475, 3.047483, 28.130825, 32.156025, 29.075833, 3.975933, 10.6962, 5.15205]",17.537854,6.3646,"[ 3163.04956502 10085.27264205  2886.53864741    93.71386207
   215.71680566]","[-2118.1087671  -1856.78488439   310.30806487   -18.07738928
    97.82481293]",[2171.26044934 9759.54660684 2729.63488372  107.61405547  338.14339923]
77,3,3,1,"[7.068192, 28.847525]",7.1662415,6.3646,[ 923.48979259 4422.0602629  2702.50836798   79.99359058  353.54070641],"[-3854.29620116   123.46276934  -512.00289399    10.48537858
    85.30243207]",[2171.26044934 9759.54660684 2729.63488372  107.61405547  338.14339923]
78,3,4,1,"[4.245783, 27.78655]",6.581108499999999,6.3646,[   0.         5129.1673179  2791.3977017    88.41483954  297.27106751],"[-7495.50085609 -7603.93458573    99.17448854   -11.78600067
   -73.89867691]",[2171.26044934 9759.54660684 2729.63488372  107.61405547  338.14339923]
79,3,5,1,"[9.1203, 27.95565]",7.3934132,6.3646,[   0.         6065.89616942 3284.97937143   76.63753977  247.28293838],"[-5481.85763149  3073.84188714   581.91928396     5.63096315
   -45.25817733]",[2171.26044934 9759.54660684 2729.63488372  107.61405547  338.14339923]
80,3,6,1,"[3.186725, 10.172508, 4.021183, 3.430192, 8.486725, 5.721175, 8.358017, 5.346017, 31.470283, 11.37145]",7.3721625,6.3646,[1982.77566041 2347.21911395 1256.01996339   84.78574013  293.39626689],"[   58.75803802  -783.14879099 -1513.37298041    -3.43990425
   -15.01457665]",[2171.26044934 9759.54660684 2729.63488372  107.61405547  338.14339923]
81,3,7,1,"[4.961325, 11.8085]",8.469475,6.3646,[1139.31044785 5790.72421569 2289.50991717   88.96731464  271.74468393],"[-2226.1901321  -3204.44082111 -1085.67922764     8.02157504
   -10.8618818 ]",[2171.26044934 9759.54660684 2729.63488372  107.61405547  338.14339923]
82,3,8,1,"[8.3617, 10.68755]",8.475304,6.3646,"[16211.99571376  1209.55912236  2730.57109732    84.13396362
   330.30585949]","[-2634.63687669 -4107.16298595   100.4432899    -11.77354077
    99.79970294]",[2171.26044934 9759.54660684 2729.63488372  107.61405547  338.14339923]
83,3,9,1,"[5.955108, 28.26655]",9.0278009,6.3646,[1898.53155991 1954.64213501 2611.04245174   97.56489784  270.5603416 ],"[-3806.82125452 -2918.77136576    93.99480572    11.4266807
    74.28836699]",[2171.26044934 9759.54660684 2729.63488372  107.61405547  338.14339923]
84,3,10,1,"[4.610883, 9.864325, 3.864592, 3.571842, 27.86975, 3.79945, 12.0099, 3.87735, 9.71855, 4.009617]",7.0886960000000006,6.3646,[1549.90846554 8307.80886162 2772.95007399   89.47547078  283.68762535],"[  278.14248094 -2160.7242826    190.4270073      7.13073111
    17.12819244]",[2171.26044934 9759.54660684 2729.63488372  107.61405547  338.14339923]
85,3,11,1,"[6.504892, 12.162425]",7.2203585,6.3646,[1825.66647952 3773.30681634 2595.06625974   82.41737091  320.08004143],"[  336.81628953 -2454.7874795    388.13911728    -5.04252931
    -9.04097243]",[2171.26044934 9759.54660684 2729.63488372  107.61405547  338.14339923]
86,3,12,1,"[5.147567, 9.46105]",9.4725259,6.3646,[1948.57407792 6038.60315707 2774.15797579   90.10644578  344.68862622],"[-1.04083950e+01 -2.41838148e+02 -6.63874639e+02  9.46523959e-02
  1.49286991e+02]",[2171.26044934 9759.54660684 2729.63488372  107.61405547  338.14339923]
87,3,13,1,"[6.853992, 27.436733]",7.259804000000001,6.3646,"[ 3137.91306945 10777.18689155  2567.22580823    90.14491284
   292.62765603]","[-3100.73700174 -1081.11649191  -477.66507647   -23.98699465
    14.16425692]",[2171.26044934 9759.54660684 2729.63488372  107.61405547  338.14339923]
88,3,14,1,"[4.69815, 10.73835]",8.0790875,6.3646,[   0.         4298.03912012 3080.00077677   96.07222614  279.26072575],"[-8161.07303905   975.17130698   463.81199149   -10.09091274
    44.4126284 ]",[2171.26044934 9759.54660684 2729.63488372  107.61405547  338.14339923]
